"","assay","primary","colname"
"1573","BRCA_RPPAArray-20160128","TCGA-BH-A0BQ","TCGA-BH-A0BQ-01A-11-A13C-20"
"1574","BRCA_RPPAArray-20160128","TCGA-BH-A0BR","TCGA-BH-A0BR-01A-11-A13C-20"
"1575","BRCA_RPPAArray-20160128","TCGA-BH-A0BS","TCGA-BH-A0BS-01A-21-A13A-20"
"1576","BRCA_RPPAArray-20160128","TCGA-BH-A0BT","TCGA-BH-A0BT-01A-21-A13C-20"
"1577","BRCA_RPPAArray-20160128","TCGA-BH-A0BV","TCGA-BH-A0BV-01A-21-A13B-20"
"1578","BRCA_RPPAArray-20160128","TCGA-BH-A0BW","TCGA-BH-A0BW-01A-21-A13B-20"
"1579","BRCA_RPPAArray-20160128","TCGA-BH-A0BZ","TCGA-BH-A0BZ-01A-21-A13B-20"
"1580","BRCA_RPPAArray-20160128","TCGA-BH-A0C0","TCGA-BH-A0C0-01A-11-A13B-20"
"1581","BRCA_RPPAArray-20160128","TCGA-BH-A0C7","TCGA-BH-A0C7-01B-21-A13D-20"
"1582","BRCA_RPPAArray-20160128","TCGA-BH-A0DD","TCGA-BH-A0DD-01A-21-A13B-20"
"1583","BRCA_RPPAArray-20160128","TCGA-BH-A0DG","TCGA-BH-A0DG-01A-11-A13B-20"
"1584","BRCA_RPPAArray-20160128","TCGA-BH-A0DH","TCGA-BH-A0DH-01A-21-A13B-20"
"1585","BRCA_RPPAArray-20160128","TCGA-BH-A0DI","TCGA-BH-A0DI-01A-11-A13B-20"
"1586","BRCA_RPPAArray-20160128","TCGA-BH-A0DK","TCGA-BH-A0DK-01A-11-A13B-20"
"1587","BRCA_RPPAArray-20160128","TCGA-BH-A0DS","TCGA-BH-A0DS-01A-21-A13B-20"
"1588","BRCA_RPPAArray-20160128","TCGA-BH-A0DT","TCGA-BH-A0DT-01A-11-A13B-20"
"1589","BRCA_RPPAArray-20160128","TCGA-BH-A0DV","TCGA-BH-A0DV-01A-11-A13B-20"
"1590","BRCA_RPPAArray-20160128","TCGA-BH-A0E0","TCGA-BH-A0E0-01A-21-A13B-20"
"1591","BRCA_RPPAArray-20160128","TCGA-BH-A0E1","TCGA-BH-A0E1-01A-21-A13B-20"
"1592","BRCA_RPPAArray-20160128","TCGA-BH-A0E2","TCGA-BH-A0E2-01A-21-A13A-20"
"1593","BRCA_RPPAArray-20160128","TCGA-BH-A0E6","TCGA-BH-A0E6-01A-21-A13C-20"
"1594","BRCA_RPPAArray-20160128","TCGA-BH-A0E7","TCGA-BH-A0E7-01A-21-A13C-20"
"1595","BRCA_RPPAArray-20160128","TCGA-BH-A0EA","TCGA-BH-A0EA-01A-21-A13C-20"
"1596","BRCA_RPPAArray-20160128","TCGA-BH-A0EB","TCGA-BH-A0EB-01A-21-A13C-20"
"1597","BRCA_RPPAArray-20160128","TCGA-BH-A0EE","TCGA-BH-A0EE-01A-21-A13C-20"
"1598","BRCA_RPPAArray-20160128","TCGA-BH-A0EI","TCGA-BH-A0EI-01A-21-A13B-20"
"1599","BRCA_RPPAArray-20160128","TCGA-BH-A0GY","TCGA-BH-A0GY-01A-21-A13C-20"
"1600","BRCA_RPPAArray-20160128","TCGA-BH-A0H5","TCGA-BH-A0H5-01A-11-A13C-20"
"1601","BRCA_RPPAArray-20160128","TCGA-BH-A0H6","TCGA-BH-A0H6-01A-31-A13C-20"
"1602","BRCA_RPPAArray-20160128","TCGA-BH-A0H7","TCGA-BH-A0H7-01A-21-A13C-20"
"1603","BRCA_RPPAArray-20160128","TCGA-BH-A0H9","TCGA-BH-A0H9-01A-21-A13C-20"
"1604","BRCA_RPPAArray-20160128","TCGA-BH-A0HA","TCGA-BH-A0HA-01A-21-A13C-20"
"1605","BRCA_RPPAArray-20160128","TCGA-BH-A0HK","TCGA-BH-A0HK-01A-21-A13C-20"
"1606","BRCA_RPPAArray-20160128","TCGA-BH-A0HL","TCGA-BH-A0HL-01A-21-A13C-20"
"1607","BRCA_RPPAArray-20160128","TCGA-BH-A0HN","TCGA-BH-A0HN-01A-21-A13C-20"
"1608","BRCA_RPPAArray-20160128","TCGA-BH-A0HU","TCGA-BH-A0HU-01A-21-A13A-20"
"1609","BRCA_RPPAArray-20160128","TCGA-BH-A0HW","TCGA-BH-A0HW-01A-21-A13B-20"
"1610","BRCA_RPPAArray-20160128","TCGA-BH-A0HX","TCGA-BH-A0HX-01A-11-A13B-20"
"1611","BRCA_RPPAArray-20160128","TCGA-BH-A0HY","TCGA-BH-A0HY-01A-21-A13B-20"
"1612","BRCA_RPPAArray-20160128","TCGA-BH-A0RX","TCGA-BH-A0RX-01A-11-A13C-20"
"1613","BRCA_RPPAArray-20160128","TCGA-BH-A0W4","TCGA-BH-A0W4-01A-21-A13D-20"
"1614","BRCA_RPPAArray-20160128","TCGA-BH-A0W5","TCGA-BH-A0W5-01A-21-A13D-20"
"1615","BRCA_RPPAArray-20160128","TCGA-BH-A18F","TCGA-BH-A18F-01A-21-A13F-20"
"1616","BRCA_RPPAArray-20160128","TCGA-BH-A18G","TCGA-BH-A18G-01A-21-A13F-20"
"1617","BRCA_RPPAArray-20160128","TCGA-BH-A18H","TCGA-BH-A18H-01A-21-A13F-20"
"1618","BRCA_RPPAArray-20160128","TCGA-BH-A18J","TCGA-BH-A18J-01A-21-A13E-20"
"1619","BRCA_RPPAArray-20160128","TCGA-BH-A18L","TCGA-BH-A18L-01A-21-A13F-20"
"1620","BRCA_RPPAArray-20160128","TCGA-BH-A18M","TCGA-BH-A18M-01A-21-A13E-20"
"1621","BRCA_RPPAArray-20160128","TCGA-BH-A18N","TCGA-BH-A18N-01A-21-A13E-20"
"1622","BRCA_RPPAArray-20160128","TCGA-BH-A18P","TCGA-BH-A18P-01A-21-A13F-20"
"1623","BRCA_RPPAArray-20160128","TCGA-BH-A18Q","TCGA-BH-A18Q-01A-21-A13E-20"
"1624","BRCA_RPPAArray-20160128","TCGA-BH-A18R","TCGA-BH-A18R-01A-21-A13E-20"
"1625","BRCA_RPPAArray-20160128","TCGA-BH-A18T","TCGA-BH-A18T-01A-21-A13E-20"
"1626","BRCA_RPPAArray-20160128","TCGA-BH-A18U","TCGA-BH-A18U-01A-31-A13E-20"
"1627","BRCA_RPPAArray-20160128","TCGA-BH-A18V","TCGA-BH-A18V-01A-21-A13E-20"
"1628","BRCA_RPPAArray-20160128","TCGA-BH-A1EN","TCGA-BH-A1EN-01A-21-A17I-20"
"1629","BRCA_RPPAArray-20160128","TCGA-BH-A1ES","TCGA-BH-A1ES-01A-21-A17I-20"
"1630","BRCA_RPPAArray-20160128","TCGA-BH-A1ET","TCGA-BH-A1ET-01A-21-A17I-20"
"1631","BRCA_RPPAArray-20160128","TCGA-BH-A1EU","TCGA-BH-A1EU-01A-21-A17I-20"
"1632","BRCA_RPPAArray-20160128","TCGA-BH-A1EV","TCGA-BH-A1EV-01A-21-A17I-20"
"1633","BRCA_RPPAArray-20160128","TCGA-BH-A1EW","TCGA-BH-A1EW-01A-21-A17I-20"
"1634","BRCA_RPPAArray-20160128","TCGA-BH-A1EX","TCGA-BH-A1EX-01A-21-A17I-20"
"1635","BRCA_RPPAArray-20160128","TCGA-BH-A1EY","TCGA-BH-A1EY-01A-21-A17I-20"
"1636","BRCA_RPPAArray-20160128","TCGA-BH-A1F0","TCGA-BH-A1F0-01A-21-A17I-20"
"1637","BRCA_RPPAArray-20160128","TCGA-BH-A1F2","TCGA-BH-A1F2-01A-21-A17I-20"
"1638","BRCA_RPPAArray-20160128","TCGA-BH-A1F5","TCGA-BH-A1F5-01A-21-A17I-20"
"1639","BRCA_RPPAArray-20160128","TCGA-BH-A1F6","TCGA-BH-A1F6-01A-21-A17I-20"
"1640","BRCA_RPPAArray-20160128","TCGA-BH-A1F8","TCGA-BH-A1F8-01A-21-A17I-20"
"1641","BRCA_RPPAArray-20160128","TCGA-BH-A1FB","TCGA-BH-A1FB-01A-21-A17I-20"
"1642","BRCA_RPPAArray-20160128","TCGA-BH-A1FD","TCGA-BH-A1FD-01A-21-A17I-20"
"1643","BRCA_RPPAArray-20160128","TCGA-BH-A1FE","TCGA-BH-A1FE-01A-21-A17I-20"
"1644","BRCA_RPPAArray-20160128","TCGA-BH-A1FG","TCGA-BH-A1FG-01A-21-A17I-20"
"1645","BRCA_RPPAArray-20160128","TCGA-BH-A1FH","TCGA-BH-A1FH-01A-21-A17I-20"
"1646","BRCA_RPPAArray-20160128","TCGA-BH-A1FJ","TCGA-BH-A1FJ-01A-21-A17I-20"
"1647","BRCA_RPPAArray-20160128","TCGA-BH-A1FL","TCGA-BH-A1FL-01A-21-A17I-20"
"1648","BRCA_RPPAArray-20160128","TCGA-BH-A1FM","TCGA-BH-A1FM-01A-21-A17I-20"
"1649","BRCA_RPPAArray-20160128","TCGA-BH-A1FN","TCGA-BH-A1FN-01A-21-A17I-20"
"1650","BRCA_RPPAArray-20160128","TCGA-BH-A201","TCGA-BH-A201-01A-21-A17I-20"
"1651","BRCA_RPPAArray-20160128","TCGA-BH-A202","TCGA-BH-A202-01A-21-A17K-20"
"1652","BRCA_RPPAArray-20160128","TCGA-BH-A203","TCGA-BH-A203-01A-21-A17K-20"
"1653","BRCA_RPPAArray-20160128","TCGA-BH-A204","TCGA-BH-A204-01A-21-A17K-20"
"1654","BRCA_RPPAArray-20160128","TCGA-BH-A208","TCGA-BH-A208-01A-21-A17K-20"
"1655","BRCA_RPPAArray-20160128","TCGA-BH-A42V","TCGA-BH-A42V-01A-21-A321-20"
"1656","BRCA_RPPAArray-20160128","TCGA-BH-A6R8","TCGA-BH-A6R8-01A-11-A43F-20"
"1657","BRCA_RPPAArray-20160128","TCGA-C8-A12K","TCGA-C8-A12K-01A-11-A13D-20"
"1658","BRCA_RPPAArray-20160128","TCGA-C8-A12L","TCGA-C8-A12L-01A-21-A13D-20"
"1659","BRCA_RPPAArray-20160128","TCGA-C8-A12M","TCGA-C8-A12M-01A-21-A13D-20"
"1660","BRCA_RPPAArray-20160128","TCGA-C8-A12N","TCGA-C8-A12N-01A-21-A13D-20"
"1661","BRCA_RPPAArray-20160128","TCGA-C8-A12O","TCGA-C8-A12O-01A-21-A13D-20"
"1662","BRCA_RPPAArray-20160128","TCGA-C8-A12P","TCGA-C8-A12P-01A-21-A13D-20"
"1663","BRCA_RPPAArray-20160128","TCGA-C8-A12Q","TCGA-C8-A12Q-01A-21-A13D-20"
"1664","BRCA_RPPAArray-20160128","TCGA-C8-A12T","TCGA-C8-A12T-01A-21-A13D-20"
"1665","BRCA_RPPAArray-20160128","TCGA-C8-A12U","TCGA-C8-A12U-01A-21-A13D-20"
"1666","BRCA_RPPAArray-20160128","TCGA-C8-A12V","TCGA-C8-A12V-01A-21-A13D-20"
"1667","BRCA_RPPAArray-20160128","TCGA-C8-A12W","TCGA-C8-A12W-01A-21-A13D-20"
"1668","BRCA_RPPAArray-20160128","TCGA-C8-A12Y","TCGA-C8-A12Y-01A-21-A13D-20"
"1669","BRCA_RPPAArray-20160128","TCGA-C8-A12Z","TCGA-C8-A12Z-01A-21-A13D-20"
"1670","BRCA_RPPAArray-20160128","TCGA-C8-A130","TCGA-C8-A130-01A-21-A13D-20"
"1671","BRCA_RPPAArray-20160128","TCGA-C8-A131","TCGA-C8-A131-01A-21-A13D-20"
"1672","BRCA_RPPAArray-20160128","TCGA-C8-A132","TCGA-C8-A132-01A-41-A13D-20"
"1673","BRCA_RPPAArray-20160128","TCGA-C8-A134","TCGA-C8-A134-01A-21-A13D-20"
"1674","BRCA_RPPAArray-20160128","TCGA-C8-A135","TCGA-C8-A135-01A-21-A13D-20"
"1675","BRCA_RPPAArray-20160128","TCGA-C8-A137","TCGA-C8-A137-01A-21-A13D-20"
"1676","BRCA_RPPAArray-20160128","TCGA-C8-A138","TCGA-C8-A138-01A-21-A13D-20"
"1677","BRCA_RPPAArray-20160128","TCGA-C8-A1HE","TCGA-C8-A1HE-01A-21-A17J-20"
"1678","BRCA_RPPAArray-20160128","TCGA-C8-A1HF","TCGA-C8-A1HF-01A-21-A17J-20"
"1679","BRCA_RPPAArray-20160128","TCGA-C8-A1HG","TCGA-C8-A1HG-01A-21-A17J-20"
"1680","BRCA_RPPAArray-20160128","TCGA-C8-A1HI","TCGA-C8-A1HI-01A-21-A17J-20"
"1681","BRCA_RPPAArray-20160128","TCGA-C8-A1HJ","TCGA-C8-A1HJ-01A-21-A17J-20"
"1682","BRCA_RPPAArray-20160128","TCGA-C8-A1HK","TCGA-C8-A1HK-01A-11-A17J-20"
"1683","BRCA_RPPAArray-20160128","TCGA-C8-A1HM","TCGA-C8-A1HM-01A-21-A17J-20"
"1684","BRCA_RPPAArray-20160128","TCGA-C8-A1HN","TCGA-C8-A1HN-01A-21-A17J-20"
"1685","BRCA_RPPAArray-20160128","TCGA-C8-A1HO","TCGA-C8-A1HO-01A-21-A17J-20"
"1686","BRCA_RPPAArray-20160128","TCGA-C8-A26V","TCGA-C8-A26V-01A-21-A17K-20"
"1687","BRCA_RPPAArray-20160128","TCGA-C8-A26W","TCGA-C8-A26W-01A-21-A17K-20"
"1688","BRCA_RPPAArray-20160128","TCGA-C8-A26X","TCGA-C8-A26X-01A-41-A17K-20"
"1689","BRCA_RPPAArray-20160128","TCGA-C8-A26Y","TCGA-C8-A26Y-01A-21-A17K-20"
"1690","BRCA_RPPAArray-20160128","TCGA-C8-A26Z","TCGA-C8-A26Z-01A-21-A17K-20"
"1691","BRCA_RPPAArray-20160128","TCGA-C8-A273","TCGA-C8-A273-01A-21-A17K-20"
"1692","BRCA_RPPAArray-20160128","TCGA-C8-A274","TCGA-C8-A274-01A-21-A17K-20"
"1693","BRCA_RPPAArray-20160128","TCGA-C8-A275","TCGA-C8-A275-01A-11-A17K-20"
"1694","BRCA_RPPAArray-20160128","TCGA-C8-A278","TCGA-C8-A278-01A-21-A17K-20"
"1695","BRCA_RPPAArray-20160128","TCGA-C8-A27A","TCGA-C8-A27A-01A-21-A17K-20"
"1696","BRCA_RPPAArray-20160128","TCGA-C8-A27B","TCGA-C8-A27B-01A-21-A17K-20"
"1697","BRCA_RPPAArray-20160128","TCGA-D8-A13Y","TCGA-D8-A13Y-01A-21-A13D-20"
"1698","BRCA_RPPAArray-20160128","TCGA-D8-A13Z","TCGA-D8-A13Z-01A-21-A13D-20"
"1699","BRCA_RPPAArray-20160128","TCGA-D8-A140","TCGA-D8-A140-01A-21-A13D-20"
"1700","BRCA_RPPAArray-20160128","TCGA-D8-A142","TCGA-D8-A142-01A-21-A13D-20"
"1701","BRCA_RPPAArray-20160128","TCGA-D8-A143","TCGA-D8-A143-01A-21-A13D-20"
"1702","BRCA_RPPAArray-20160128","TCGA-D8-A145","TCGA-D8-A145-01A-21-A13D-20"
"1703","BRCA_RPPAArray-20160128","TCGA-D8-A146","TCGA-D8-A146-01A-21-A13D-20"
"1704","BRCA_RPPAArray-20160128","TCGA-D8-A147","TCGA-D8-A147-01A-21-A13D-20"
"1705","BRCA_RPPAArray-20160128","TCGA-D8-A1J8","TCGA-D8-A1J8-01A-21-A17J-20"
"1706","BRCA_RPPAArray-20160128","TCGA-D8-A1J9","TCGA-D8-A1J9-01A-21-A17J-20"
"1707","BRCA_RPPAArray-20160128","TCGA-D8-A1JA","TCGA-D8-A1JA-01A-21-A17J-20"
"1708","BRCA_RPPAArray-20160128","TCGA-D8-A1JB","TCGA-D8-A1JB-01A-21-A17J-20"
"1709","BRCA_RPPAArray-20160128","TCGA-D8-A1JC","TCGA-D8-A1JC-01A-21-A17J-20"
"1710","BRCA_RPPAArray-20160128","TCGA-D8-A1JD","TCGA-D8-A1JD-01A-21-A17J-20"
"1711","BRCA_RPPAArray-20160128","TCGA-D8-A1JE","TCGA-D8-A1JE-01A-21-A17J-20"
"1712","BRCA_RPPAArray-20160128","TCGA-D8-A1JF","TCGA-D8-A1JF-01A-21-A17J-20"
"1713","BRCA_RPPAArray-20160128","TCGA-D8-A1JG","TCGA-D8-A1JG-01B-21-A17J-20"
"1714","BRCA_RPPAArray-20160128","TCGA-D8-A1JH","TCGA-D8-A1JH-01A-21-A17J-20"
"1715","BRCA_RPPAArray-20160128","TCGA-D8-A1JI","TCGA-D8-A1JI-01A-21-A17J-20"
"1716","BRCA_RPPAArray-20160128","TCGA-D8-A1JJ","TCGA-D8-A1JJ-01A-11-A17J-20"
"1717","BRCA_RPPAArray-20160128","TCGA-D8-A1JK","TCGA-D8-A1JK-01A-21-A17J-20"
"1718","BRCA_RPPAArray-20160128","TCGA-D8-A1JL","TCGA-D8-A1JL-01A-21-A17J-20"
"1719","BRCA_RPPAArray-20160128","TCGA-D8-A1JM","TCGA-D8-A1JM-01A-21-A17J-20"
"1720","BRCA_RPPAArray-20160128","TCGA-D8-A1JP","TCGA-D8-A1JP-01A-21-A17J-20"
"1721","BRCA_RPPAArray-20160128","TCGA-D8-A1JU","TCGA-D8-A1JU-01A-21-A17J-20"
"1722","BRCA_RPPAArray-20160128","TCGA-D8-A1X5","TCGA-D8-A1X5-01A-21-A17K-20"
"1723","BRCA_RPPAArray-20160128","TCGA-D8-A1X6","TCGA-D8-A1X6-01A-21-A17K-20"
"1724","BRCA_RPPAArray-20160128","TCGA-D8-A1X9","TCGA-D8-A1X9-01A-21-A17K-20"
"1725","BRCA_RPPAArray-20160128","TCGA-D8-A1XA","TCGA-D8-A1XA-01A-21-A17K-20"
"1726","BRCA_RPPAArray-20160128","TCGA-D8-A1XB","TCGA-D8-A1XB-01A-21-A17K-20"
"1727","BRCA_RPPAArray-20160128","TCGA-D8-A1XD","TCGA-D8-A1XD-01A-21-A17K-20"
"1728","BRCA_RPPAArray-20160128","TCGA-D8-A1XF","TCGA-D8-A1XF-01A-21-A17K-20"
"1729","BRCA_RPPAArray-20160128","TCGA-D8-A1XG","TCGA-D8-A1XG-01A-21-A17K-20"
"1730","BRCA_RPPAArray-20160128","TCGA-D8-A1XK","TCGA-D8-A1XK-01A-11-A17K-20"
"1731","BRCA_RPPAArray-20160128","TCGA-D8-A1XL","TCGA-D8-A1XL-01A-21-A17K-20"
"1732","BRCA_RPPAArray-20160128","TCGA-D8-A1XM","TCGA-D8-A1XM-01A-11-A17K-20"
"1733","BRCA_RPPAArray-20160128","TCGA-D8-A1XQ","TCGA-D8-A1XQ-01A-21-A17K-20"
"1734","BRCA_RPPAArray-20160128","TCGA-D8-A1XR","TCGA-D8-A1XR-01A-21-A17K-20"
"1735","BRCA_RPPAArray-20160128","TCGA-D8-A1XT","TCGA-D8-A1XT-01A-21-A17K-20"
"1736","BRCA_RPPAArray-20160128","TCGA-D8-A1XU","TCGA-D8-A1XU-01A-21-A17K-20"
"1737","BRCA_RPPAArray-20160128","TCGA-D8-A1XW","TCGA-D8-A1XW-01A-21-A17K-20"
"1738","BRCA_RPPAArray-20160128","TCGA-D8-A1XY","TCGA-D8-A1XY-01A-21-A17K-20"
"1739","BRCA_RPPAArray-20160128","TCGA-D8-A1XZ","TCGA-D8-A1XZ-01A-21-A17K-20"
"1740","BRCA_RPPAArray-20160128","TCGA-D8-A1Y0","TCGA-D8-A1Y0-01A-21-A17K-20"
"1741","BRCA_RPPAArray-20160128","TCGA-D8-A1Y1","TCGA-D8-A1Y1-01A-11-A17K-20"
"1742","BRCA_RPPAArray-20160128","TCGA-D8-A1Y2","TCGA-D8-A1Y2-01A-21-A17K-20"
"1743","BRCA_RPPAArray-20160128","TCGA-D8-A1Y3","TCGA-D8-A1Y3-01A-21-A17K-20"
"1744","BRCA_RPPAArray-20160128","TCGA-D8-A27F","TCGA-D8-A27F-01A-21-A17K-20"
"1745","BRCA_RPPAArray-20160128","TCGA-D8-A27H","TCGA-D8-A27H-01A-21-A17K-20"
"1746","BRCA_RPPAArray-20160128","TCGA-D8-A27K","TCGA-D8-A27K-01A-21-A17L-20"
"1747","BRCA_RPPAArray-20160128","TCGA-D8-A27L","TCGA-D8-A27L-01A-21-A17L-20"
"1748","BRCA_RPPAArray-20160128","TCGA-D8-A27M","TCGA-D8-A27M-01A-21-A17L-20"
"1749","BRCA_RPPAArray-20160128","TCGA-D8-A27N","TCGA-D8-A27N-01A-21-A17L-20"
"1750","BRCA_RPPAArray-20160128","TCGA-D8-A27P","TCGA-D8-A27P-01A-21-A17L-20"
"1751","BRCA_RPPAArray-20160128","TCGA-D8-A27R","TCGA-D8-A27R-01A-21-A17L-20"
"1752","BRCA_RPPAArray-20160128","TCGA-E2-A108","TCGA-E2-A108-01A-21-A13D-20"
"1753","BRCA_RPPAArray-20160128","TCGA-E2-A109","TCGA-E2-A109-01A-21-A13D-20"
"1754","BRCA_RPPAArray-20160128","TCGA-E2-A10A","TCGA-E2-A10A-01A-11-A13D-20"
"1755","BRCA_RPPAArray-20160128","TCGA-E2-A10B","TCGA-E2-A10B-01A-21-A13D-20"
"1756","BRCA_RPPAArray-20160128","TCGA-E2-A10C","TCGA-E2-A10C-01A-11-A13D-20"
"1757","BRCA_RPPAArray-20160128","TCGA-E2-A10E","TCGA-E2-A10E-01A-11-A13D-20"
"1758","BRCA_RPPAArray-20160128","TCGA-E2-A14N","TCGA-E2-A14N-01A-21-A17I-20"
"1759","BRCA_RPPAArray-20160128","TCGA-E2-A14O","TCGA-E2-A14O-01A-21-A13E-20"
"1760","BRCA_RPPAArray-20160128","TCGA-E2-A14P","TCGA-E2-A14P-01A-21-A13E-20"
"1761","BRCA_RPPAArray-20160128","TCGA-E2-A14Q","TCGA-E2-A14Q-01A-21-A13E-20"
"1762","BRCA_RPPAArray-20160128","TCGA-E2-A14S","TCGA-E2-A14S-01A-21-A13E-20"
"1763","BRCA_RPPAArray-20160128","TCGA-E2-A14T","TCGA-E2-A14T-01A-21-A13E-20"
"1764","BRCA_RPPAArray-20160128","TCGA-E2-A14V","TCGA-E2-A14V-01A-21-A13E-20"
"1765","BRCA_RPPAArray-20160128","TCGA-E2-A14W","TCGA-E2-A14W-01A-21-A13E-20"
"1766","BRCA_RPPAArray-20160128","TCGA-E2-A14X","TCGA-E2-A14X-01A-21-A13E-20"
"1767","BRCA_RPPAArray-20160128","TCGA-E2-A14Y","TCGA-E2-A14Y-01A-11-A13E-20"
"1768","BRCA_RPPAArray-20160128","TCGA-E2-A14Z","TCGA-E2-A14Z-01A-21-A13E-20"
"1769","BRCA_RPPAArray-20160128","TCGA-E2-A150","TCGA-E2-A150-01A-21-A13E-20"
"1770","BRCA_RPPAArray-20160128","TCGA-E2-A152","TCGA-E2-A152-01A-21-A13E-20"
"1771","BRCA_RPPAArray-20160128","TCGA-E2-A153","TCGA-E2-A153-01A-21-A13E-20"
"1772","BRCA_RPPAArray-20160128","TCGA-E2-A154","TCGA-E2-A154-01A-21-A13E-20"
"1773","BRCA_RPPAArray-20160128","TCGA-E2-A155","TCGA-E2-A155-01A-21-A13E-20"
"1774","BRCA_RPPAArray-20160128","TCGA-E2-A156","TCGA-E2-A156-01A-21-A13E-20"
"1775","BRCA_RPPAArray-20160128","TCGA-E2-A158","TCGA-E2-A158-01A-21-A13E-20"
"1776","BRCA_RPPAArray-20160128","TCGA-E2-A159","TCGA-E2-A159-01A-21-A13E-20"
"1777","BRCA_RPPAArray-20160128","TCGA-E2-A15A","TCGA-E2-A15A-01A-21-A13E-20"
"1778","BRCA_RPPAArray-20160128","TCGA-E2-A15C","TCGA-E2-A15C-01A-21-A13E-20"
"1779","BRCA_RPPAArray-20160128","TCGA-E2-A15D","TCGA-E2-A15D-01A-21-A13E-20"
"1780","BRCA_RPPAArray-20160128","TCGA-E2-A15E","TCGA-E2-A15E-01A-21-A13E-20"
"1781","BRCA_RPPAArray-20160128","TCGA-E2-A15F","TCGA-E2-A15F-01A-21-A13E-20"
"1782","BRCA_RPPAArray-20160128","TCGA-E2-A15H","TCGA-E2-A15H-01A-21-A13E-20"
"1783","BRCA_RPPAArray-20160128","TCGA-E2-A15I","TCGA-E2-A15I-01A-11-A17I-20"
"1784","BRCA_RPPAArray-20160128","TCGA-E2-A15J","TCGA-E2-A15J-01A-21-A13E-20"
"1785","BRCA_RPPAArray-20160128","TCGA-E2-A15K","TCGA-E2-A15K-01A-21-A13E-20"
"1786","BRCA_RPPAArray-20160128","TCGA-E2-A15O","TCGA-E2-A15O-01A-21-A13E-20"
"1787","BRCA_RPPAArray-20160128","TCGA-E2-A15P","TCGA-E2-A15P-01A-21-A13E-20"
"1788","BRCA_RPPAArray-20160128","TCGA-E2-A15R","TCGA-E2-A15R-01A-21-A13E-20"
"1789","BRCA_RPPAArray-20160128","TCGA-E2-A15S","TCGA-E2-A15S-01A-21-A13E-20"
"1790","BRCA_RPPAArray-20160128","TCGA-E2-A15T","TCGA-E2-A15T-01A-21-A13E-20"
"1791","BRCA_RPPAArray-20160128","TCGA-E2-A1AZ","TCGA-E2-A1AZ-01A-21-A13E-20"
"1792","BRCA_RPPAArray-20160128","TCGA-E2-A1B0","TCGA-E2-A1B0-01A-21-A13E-20"
"1793","BRCA_RPPAArray-20160128","TCGA-E2-A1B1","TCGA-E2-A1B1-01A-11-A13E-20"
"1794","BRCA_RPPAArray-20160128","TCGA-E2-A1B4","TCGA-E2-A1B4-01A-21-A13E-20"
"1795","BRCA_RPPAArray-20160128","TCGA-E2-A1B6","TCGA-E2-A1B6-01A-21-A13E-20"
"1796","BRCA_RPPAArray-20160128","TCGA-E2-A1BC","TCGA-E2-A1BC-01A-21-A13E-20"
"1797","BRCA_RPPAArray-20160128","TCGA-E2-A1BD","TCGA-E2-A1BD-01A-21-A13E-20"
"1798","BRCA_RPPAArray-20160128","TCGA-E2-A1IG","TCGA-E2-A1IG-01A-21-A17J-20"
"1799","BRCA_RPPAArray-20160128","TCGA-E2-A1IU","TCGA-E2-A1IU-01A-21-A17J-20"
"1800","BRCA_RPPAArray-20160128","TCGA-E2-A1L6","TCGA-E2-A1L6-01A-21-A17J-20"
"1801","BRCA_RPPAArray-20160128","TCGA-E2-A1L7","TCGA-E2-A1L7-01A-21-A17J-20"
"1802","BRCA_RPPAArray-20160128","TCGA-E2-A1LB","TCGA-E2-A1LB-01A-21-A17J-20"
"1803","BRCA_RPPAArray-20160128","TCGA-E2-A1LE","TCGA-E2-A1LE-01A-21-A24A-20"
"1804","BRCA_RPPAArray-20160128","TCGA-E2-A1LK","TCGA-E2-A1LK-01A-11-A17K-20"
"1805","BRCA_RPPAArray-20160128","TCGA-E2-A1LL","TCGA-E2-A1LL-01A-21-A17J-20"
"1806","BRCA_RPPAArray-20160128","TCGA-E2-A1LS","TCGA-E2-A1LS-01A-21-A17J-20"
"1807","BRCA_RPPAArray-20160128","TCGA-E2-A56Z","TCGA-E2-A56Z-01A-21-A321-20"
"1808","BRCA_RPPAArray-20160128","TCGA-E2-A572","TCGA-E2-A572-01A-21-A321-20"
"1809","BRCA_RPPAArray-20160128","TCGA-E2-A574","TCGA-E2-A574-01A-21-A321-20"
"1810","BRCA_RPPAArray-20160128","TCGA-E2-A9RU","TCGA-E2-A9RU-01A-21-A43F-20"
"1811","BRCA_RPPAArray-20160128","TCGA-E9-A1N6","TCGA-E9-A1N6-01A-21-A17K-20"
"1812","BRCA_RPPAArray-20160128","TCGA-E9-A1N8","TCGA-E9-A1N8-01A-21-A17K-20"
"1813","BRCA_RPPAArray-20160128","TCGA-E9-A1ND","TCGA-E9-A1ND-01A-21-A17J-20"
"1814","BRCA_RPPAArray-20160128","TCGA-E9-A1NE","TCGA-E9-A1NE-01A-11-A17K-20"
"1815","BRCA_RPPAArray-20160128","TCGA-E9-A1NG","TCGA-E9-A1NG-01A-11-A17K-20"
"1816","BRCA_RPPAArray-20160128","TCGA-E9-A1NH","TCGA-E9-A1NH-01A-21-A17K-20"
"1817","BRCA_RPPAArray-20160128","TCGA-E9-A1QZ","TCGA-E9-A1QZ-01A-41-A17J-20"
